video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
RDAW_T04ab8,2021. 03. 26 [지성과 감성] 피아노 독주곡의 신약성서‥ 베토벤 32개 소나타,"http://home.ebs.co.kr/ebsnews/menu2/newsVodView/evening/20478817/H?eduNewsYn=

베토벤의 [32개의 피아노 소나타]를 피아노 독주곡 장르의 신약성서라고 하는데요.

피아니스트 손민수씨가 지난 2017년부터 32개 전곡 연주를 시작해 지난주에 마지막 공연을 마쳤습니다.

바이올리니스트 이수민 씨와 함께 돌아보겠습니다.

용경빈 아나운서
피아노 소나타가 32개나 되는데 무척 도전적인 시리즈였을 것 같아요.

이수민 바이올리니스트

네 그렇습니다.

지난 3월 15일 롯데콘서트홀에서 [피아니스트 손민수의 베토벤 피아노 소나타 전곡 시리즈]의 마지막 공연이 열렸습니다.

베토벤의 피아노 소나타는 한 곡당 평균 2-30분의 러닝타임을 갖고 있는데요.

이 속에서 한 인간의 고뇌와 열정, 설득력 있는 기승전결을 표현해야하기 때문에 피아니스트들에게 무척 도전적인 레퍼토리입니다.

특히 피아니스트 손민수씨는 베토벤의 소나타에 큰 애정을 갖고 있어 5년간의 투어 연주를 함과 동시에 소니 음반사에서 음반을 출시했습니다.

한국인 피아니스트가 메이저 음반사에서 베토벤 소나타 전곡을 출시한 것은 피아니스트 백건우씨에 이어 두 번째라고 합니다.

용경빈 아나운서
연주자가 5년 넘게 베토벤을 연구, 연주했다고 하셨는데 음악적 깊이가 남다를 것 같습니다.

이수민 바이올리니스트
그렇습니다.

피아니스트 손민수씨는 여러 인터뷰에서 ‘베토벤이 된 것처럼 연주할 것이다’라고 말했는데요.

이는 베토벤을 대변할 수 있을 정도로 깊이 공감하고 연구했다는 뜻일 겁니다.

또 손민수씨는 베토벤과 관련된 편지, 악보 원본 등 각종 사료를 깊이 연구하여 프로그램북에 실리는 곡 해설을 직접 썼습니다.

음악의 길을 찾아 나선 탐험가가 되어 탐구하는 과정에서 손민수씨는 우리가 생각하는 괴팍하고 예민한 전형적인 베토벤의 모습이 아닌 누구보다 인간적이고 따뜻한 모습을 발견했다고 합니다.

이렇게 해석한 베토벤의 모습을 연주에 녹여내었고요.

5년간의 전곡 연주를 마친 소감을 물었더니 소외받고 고통받는 사람들을 위해 작곡된 베토벤의 음악들로 인해 본인의 영혼이 정화됨을 느꼈다고 말했습니다.

용경빈 아나운서
이번 공연에서 어떤 곡들이 연주되었나요?

이수민 바이올리니스트
이번 공연에서 연주된 곡들은 베토벤 작곡인생 후기에 만들어진 30, 31, 32번이었는데요.

피아니스트 손민수씨에게 각 소나타를 대표하는 키워드를 물었더니 꿈과 환상, 고백과 구원, 그리고 귀의라고 답했습니다.

세 곡 중에서는 피아노 소나타 31번의 느린 3악장을 제일 좋아한다고 했고요.

베토벤 내면의 진실한 고백 같다고 묘사한 이 부분을 실황 영상으로 보시겠습니다.

이수민 바이올리니스트
저도 이날 공연장에 있었는데요.

개인적으로는 이 날 연주되었던 곡 중 피아노 소나타 32번의 1악장이 인상 깊었습니다.

말할까 말까 고민하다가 결국엔 자신의 마음 속 깊은 곳의 이야기를 확신에 차서 말하는 사람이 연상되는 악장입니다.

강함과 부드러움, 복잡함과 간결함, 확신과 불확신 등 감정의 여러 단계를 섬세하게 표현하던 피아노의 음율이 아직도 기억 속에 남아있습니다.

연주 실황 영상으로 보시겠습니다.

용경빈 아나운서
오늘 말씀 잘 들었습니다. 감사합니다.",UCN3RfsR18gsH8PLI6R6PYSQ,EBS뉴스,2021-03-26T09:00:31Z,335,5.58,False,567,18,1,https://www.youtube.com/watch?v=RDAW_T04ab8,59900,13009,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
DDc8zakH6Vk,엘지필하모닉오케스트라  제6회 정기 연주회(지휘자 우영용),,UCWc8beni0yq04PEuth-By1Q,팡세2,2020-07-18T06:26:33Z,5700,95.0,False,110,4,0,https://www.youtube.com/watch?v=DDc8zakH6Vk,21,45,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
56khzhZsOnw,2021 제6회 대한민국 청소년 교향악축전; 구리아트홀,"제 6회 대한민국 청소년교향악축전 - 구리
2021년 9월 4일(토)
구리아트센터

주최 : 경기아트센터 (사)한국음악협회 경기도지회
주관 : 대한민국 청소년교향악축전 조직위원회 
         (재) 구리문화재단
         (사)한국음악협회 구리시지부
후원 : 경기도 고양시 구리시 군포시 성남시 안산시 용인시 이천시

콘서트가이드 
아나운서 김도헌

구리시립청소년교향악단
지휘 박지훈
A.Vivaldi : Concerto for Strings in D Major, RV 121 
                - I. Allegro molto
                - II. Adagio
                - III. Allegro
G.Holst  : St. Paul’s suite Op.29 No.2 
                - I. Jig. Vivace
                - II. Ostinato. Presto
E.Grieg : Peer Gynt Suite No.1 Op.46
              - II. Ases Tod(The Death of Åse) ; Andante doloroso
L.v.Beethoven : Symphony No.5 in c minor, Op.67 for String Orchestra 
                          - I.Allegro con brio

안양유스필하모닉 오케스트라
지휘 백경빈
W.A.Mozart : Symphony No. 40 in g minor, K. 550
                      - I. Molto Allegro
                      - IV. Finale ; Allegro Assi
L.v.Beethoven : Symphony no.5 in c minor, Op.67       
                          - I. Allegro con brio

세종청소년필하모닉
지휘 서창규
F.Schubert  : Symphony No. 8 in b minor, D.759 'Unfinished' 
                     - I. Allegro moderato
                     - II. Andante con moto


대한민국 청소년교향악축전 집행위원회
공동위원장 
이우종 (경기아트센터 사장)  오현규 (경기도음악협회장)

자문위원 
김승원 (국회의원/ 문화체육관광위원)

전문 집행위원
탁계석 (예술비평가협회장) 김영준 (서울시립대학교 음악대학 교수)
고영권 (OBS 경인TV 본부장) 신동열 (아트필하모닉오케스트라상임지휘자)
송창준 (성정문화재단 이사)

도의회 집행위원
최만식 (경기도의회 문광위 위원장) 정윤경 (경기도의회 교육기획 위원장)
김경희 (경기도의회 문광위 위원) 김봉균 (경기도의회 농정해양 위원)
성수석 (경기도의회 문광위 위원) 성준모 (경기도의회 교육행정 위원)
임창열 (경기도의회 도시환경 부위원장) 지석환 (경기도의회 문광위 위원)
황수영 (경기도의회 문광위 위원)  *가나다 순

경기아트센터 집행위원
박종찬 (경기아트센터 문화사업본부장)

운영위원장 
윤병호
운영위원 
정경숙(고양) 조영숙(구리) 황일화(군포) 이수정(성남) 
이춘자(안산) 손민호(용인) 김숙현(이천)

기획 및 실무위원
김성식 손성식 정원영 황금희 이인재

경기아트센터 문화나눔팀
우상철(팀장) 정희섭 강다영",UCBURgbbSd9jp_0Qp0yjZLZQ,경기도음악협회,2021-09-06T15:25:18Z,5625,93.75,False,955,16,0,https://www.youtube.com/watch?v=56khzhZsOnw,809,246,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
80JqmxEJl1U,"LA 필하모닉 100주년, 차 없는 거리 축제 현장!","지난 9월 30일, LA 필하모닉 100주년을 기념해
차 없는 거리 축제가 열렸습니다.
생생한 현장의 열기를 영상으로 확인해보세요!!

***숨은 퀴즈 찾기!
KTOWN VIDEO의 영상을 보고 숨겨진 퀴즈에 대한 답을 
댓글로 남겨주세요.
기간: 2018.10.09-2018.10.14

제작: 미주 한국일보
촬영/편집: 석종훈 PD
기획: 뉴미디어팀 신유진 인턴
디자인: 뉴미디어팀 김아람
인트로/클로징: 뉴미디어팀 마승연 인턴",UCCsCfzRN7BZYg8lzEkqXtDA,KTown1st by Korea Times,2018-10-10T21:17:55Z,71,1.18,False,357,3,0,https://www.youtube.com/watch?v=80JqmxEJl1U,762,150,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
sARfoz6v5KA,서울필하모닉 제185회 정기연주회 신년음악회,"2012년 1월 26일
G  Sviridov The snow storm 7 Wedding Ceremony",UCNe8Vr6WeHxLznz7utfaKgA,뉴서울필하모닉오케스트라,2014-12-23T05:00:22Z,162,2.7,False,38,0,0,https://www.youtube.com/watch?v=sARfoz6v5KA,2600,95,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
NSqFc3EKC4Y,"소리울앙상블 제32회 정기연주회 ""가을에 만나는 異樂(이락)""","소리울앙상블

소리-울은 아름다운 음악, 그 소리를 한 울타리로 엮어 만든다는 순수한 우리말 이름으로 여러 악기의 소리를 모아 하나의 앙상블을 이루는 의미를 갖고 있습니다.

1983년 당시 우리음악계의 실내악에 대한 활동이 부진하였던 때에 피아노 김명진, 클라리넷 김정수, 비올라 안용기가 뜻을 함께하여 창단한 이래 윤상원(바순), 유혜숙(피아노), 조윤희·김내리·양진주 (바이올린), 이승진·이윤경(첼로), 이상옥(클라리넷)이 단원을 역임하였고 현재 최민경(피아노), 김지혜(바이올린), 오윤진·정수경(비올라), 현소영(첼로), 변현조(클라리넷)가 합류하여 활동하고 있습니다. 

소리울앙상블은 각기 다른 고유의 독특한 음색의 관, 현, 건반악기를 고루 갖춘 다양하고 독창적인 악기편성으로 창단 이래 매년 정기연주회에서 다수의 한국초연작을 비롯하여 한국작곡가의 창작곡 위촉연주 및 편곡연주 등 다양한 레퍼토리와 학구적이고 창의적인 음악시도를 통해 폭넓은 음악세계를 추구하여 왔습니다. 

또한 청소년의 정서함양과 지방도시 문화발전을 위하여 청주, 수원, 제주, 대전, 평택, 목포, 당진, 부천, 일산, 군포, 과천, 대구, 전주, 의정부 등지에서 지방연주를 꾸준히 개최하는 한편, 1990년 호주 Sydney Korean Post 창간 1주년 기념 초청으로 시드니 오페라하우스 공연을 비롯하여 모스크바, 상트페테르부르크, 중국 북경, 연변, 프라하 등지에서의 해외공연을 통하여 탄탄한 연주력을 인정받아왔습니다.

2003년에는 한국문화예술진흥원으로부터 실내악 우수단체로 선정되어 서울 예술의전당 콘서트홀, 과천, 대구, 전주, 의정부의 전국 5개 도시에서 ""청소년을 위한 해설음악회""에 초청 순회연주를 하였고, 2007년, 2008년 한국문화예술위원회의 문예진흥기금 지원단체로 선정, 2010년, 2012년, 2013년, 2014년, 2015년, 2016년 서울문화재단의 공연예술 창작활성화 지원 단체로 선정되어 그 역량을 인정받으며 활발히 활동하고 있습니다.

  

연주자 : 최민경, 현소영, 김지혜, 변현조, 정수경",UCGthyO06YMpmPGpAIhdysmw,지클레프(G-clef),2016-09-23T05:32:38Z,31,0.52,True,444,30,0,https://www.youtube.com/watch?v=NSqFc3EKC4Y,85,40,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
VAE80NWKVo8,2-5.탄호이저-음유시인 경연 지휘 박영민 연출 이의주 #오파주,"[Tannhäuser Opera Concertante] [Richard Wagner 1813-1883]

-Orchestra: Bucheon Philharmonic Orchestra 
-Venue: Seoul Arts Center Date: 2016
-Conductor Youngmin Park 
-Director UiJu Lee 

[부천필하모닉오케스트라 바그너의 향연 Ⅱ]
-탄호이저 오페라 콘체르탄테
-2016.6.30(목) 저녁 7시 30분. 예술의전당 콘서트홀

[지휘, 캐스트]
-지휘 박영민/연주 부천필하모닉오케스트라
-합창 지휘 조익현 이대우
-탄호이저 이범주
-엘리자베트 케이틀린 파커 Kathleen Parker
-볼프람 김성곤
-베누스 데어드레 앙게넨트 Deirdre Angenent
-헤르만 하성헌
-발터 김상진
-비테롤프 임성욱
-하인리히 김동녘
-라인마르 이대범
-목동 이가연
-귀족 수행원 안상희, 이가연, 정주연, 김수연
-합창 부천시립합창단, 고양시립합창단, 마에스타 오페라 합창단

[프로덕션 스태프]
-연출 이의주
-조명 디자이너 김민재
-영상 디자이너 김장연
-무대 감독 김민우
-딕션 코치 김기민
-피아니스트 박성희

[부천시립 예술단 사무국]
-사무총괄 팀장 박갑선
-운영 이지영
-기획 박기철 이경은
-홍보 한유미 배다미
-악보 박혜진 박금진

[주최: 부천시]
[주관: 부천시립예술단]
[후원: 부천필후원회]",UCcXhc29mUvf8eO6CoOiiSUg,오파주-OPAJU,2021-03-02T15:00:12Z,2417,40.28,False,482,18,,https://www.youtube.com/watch?v=VAE80NWKVo8,3430,147,PF269427,"국립심포니오케스트라, 브루크너 교향곡 4번 [고양]",서양음악(클래식),고양아람누리 아람음악당,2025-10-31,2025-10-31,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
H5g_1MFjQj4,홀로 아리랑 (조혜영 편곡) /포스메가 남성합창단,"솔로 / 바리톤 정진원  
포스메가 남성합창단 2019년 정기 연주회
2019년 9월 4일 예술의 전당 콘서트홀

지휘 강기성
반주 최혜진

홀로 아리랑 / 조혜영 편곡
작사 작곡자인 “한돌”이 독도에 갔다가 태풍을 만나 고립되어 일주일 동안 식량도 떨어져 
고초를 겪다가 외로운 섬 독도와 아리랑을 접목해 명곡을 탄생 시켰다는 것인데 
독도에는 독도경비대도 있는데 식량이 떨어져 고초를 겪었다는 것은 어딘가 허구적인 냄새가 나기도 합니다.
한돌처럼 통일에 대한 염원이나 저항정신 등을 담은 노래를 만들어 히트곡 반열에 오르게 한 가수는 찾기 어렵습니다. 줄곧 통일 의지를 담은 노래를 만들어온 배경에는 태생적인 이유가 있습니다. 
부모님이 한국전 당시 그를 임신한 채 함경도에서 거제도행 배에 올랐던 피란민들이었습니다
 1953년 1월 경남 거제에서 태어났는데, 공교롭게도 문재인 대통령과 출생이나 월남한 코스가 
거의 유사하다고 합니다.
북한에서도 널리 불려진다고 하는데 이념이나 사상을 초월한 까닭이 있습니다마는 일본인들이 
들으면 경기를 일으킬 내용입니다. 아리랑은 우리 민족의 역사만 큼이나 긴 역사와 여러 가지 유래를 담고 있습니다.
한민족의 선조들이 카스피해를 떠나오면서 뒤처져 남은 겨레인 어웡커족의 단어에 아리랑과 쓰리랑의 의미가 남아 있다고도 하며, 남인도의 드라비다족의 아리람신 쓰리람신이 그 원조라고 하기도 
하고, 고려가 망하고 조선왕조가 세워질 때에 만들어진 참요라고도 합니다. 아리는 아름답다는 말의 어근으로 아름다운 님으로 해석하기도 합니다. 
우리가 찾고자 하면 어떤 의미라도 끄집어 낼 수 있는 것이 아리랑입니다.
홀로 아리랑이 비록 우리 정서에 맞는 가락과 장단을 지녔다고 하지만 우리가 흔히 들어왔던 전통적인 본조/ 정선/진도/밀양 아리랑 등과는 상당한 차이가 있습니다.
전통적인 아리랑은 대부분 다시 만날 것을 기대하고 있지만 근본적으로 이별의 노래입니다. 
아리랑이 지상에 실재하는 지명과 결합이 되면 이별의 노래가 되기도 하고, 
만해 한용운 시인의 시에서처럼 이별을 극복하고 다시 만날 것을 기대하는 노래가 되기도 합니다.
홀로 아리랑은 남북 분단으로 갈라진 우리 민족이 다시 결합하며, 갈라졌던 조국의 산하가 하나로 
이어지는 희망을 노래합니다. 한민족 모두에게 희망을 주는 노래가 된 것입니다.",UC1NYB_H2i4vZ4kROi_-SZ0Q,voice good,2019-09-11T05:37:00Z,313,5.22,False,2392,35,1,https://www.youtube.com/watch?v=H5g_1MFjQj4,1820,157,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
-PaG7mvepRQ,강남심포니오케스트라 제67회 정기연주회 (신년음악회) 2부 (2015. 1. 27),"드보르작 – 교향곡 제 9번 마단조 “신세계로부터” 중 2악장 [00:39]
A. Dvořák - Symphony No 9 ""New World"" 2nd movement 

안정준 – 아리아리랑 [14:56]
Jung-jun Ahn - Ari Arirang

스트라우스 2세 – 오페라 박쥐 중 웃음의 아리아 [21:55]
J. Strauss ll - Die Fledermaus Mein herr marquis


엔니오 모리꼬네 – 시네마 천국 [28:22]
Ennio Morricone - Cinema Paradiso

라라 –그라나다 [34:08]
A. Lara - Granada

번스타인 – 캔디드 서곡 [43:43]
Leonard Bernstein - Candide Overture 

Encore 
스트라우스 2세 – 사냥 폴카 [49:30]
J. Strauss ll – Auf Der Jagd Polka


지휘 : 서현석 
협연 : 박지현, 최정섭
연주 : 강남 심포니 오케스트라",UCiT5Heb5V1p3Oi1zEIZfuoQ,강남심포니오케스트라,2020-04-03T14:24:36Z,3171,52.85,False,98,0,0,https://www.youtube.com/watch?v=-PaG7mvepRQ,1150,294,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
vUjkCPh6C-g,대구시립예술단 찾아가는 공연 대구대학교평생교육원,"일시 : 2019. 5. 9.(목) 11:00
장소 : 대구대학교 평생교육원 중강당",UCibIVrohOnRh404heeaEYpA,시니어파크TV,2019-05-11T06:25:41Z,3355,55.92,False,207,0,2,https://www.youtube.com/watch?v=vUjkCPh6C-g,556,777,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
rKsuKiD96kQ,서울윈드오케스트라  Wind Story 홍보영상,"제98회 서울윈드오케스트라 정기연주회
The 98th Seoul Seoul Wind Orchestra Concert
일반인을 위한 Wind Story
Seoul Wind Ensemble (서울윈드앙상블)이 Seoul Wind Orchestra (서울윈드오케스트라)로 단체명이 변경되었습니다.^^

2017. 08. 26(토) 오후 7:30 세종문화회관 대극장
주  최 : 한국문화예술위원회
주  관 : (사)서울윈드오케스트라, 더블유씨엔코리아(주)
협  찬 : 신한은행, 뉴데이, 삼진스틸산업(주), 알파지이테크(주), 서우시스템즈, 메덱스의료재단
입장권 : R석 80,000원 / S석 60,000원 / A석 40,000원 / B석 20,000원
문  의 : 02-2183-1292 www.wocu.net
예매처 : 세종티켓 02-399-1114

* 본 공연은 한국문화예술위원회 문예진흥기금 ‘오작교 프로젝트’ 사업의 일환으로 진행됩니다.


# 출연진
지휘 김응두
· 한양대학교 음악대학 및 동 대학원 졸업 
· 네덜란드 로테르담 음악원 졸업 
· 미국 Middle Tennessee State University 초청 연주 
· 현재 : 숭실대학교 음악원 주임교수
        (사)서울윈드오케스트라 상임지휘자
        Solist Brass Band 상임지휘자
        (사)아카데미아 금관5중주 리더
        대한민국국제관악제 이사 및 추진위원

해설 성굉모
· 서울대 전기·정보공학부 교수 역임
· 서울대 음대 겸직교수 역임
· ​한국음향학회 회장 역임
· 젤로소윈드오케스트라 회원 및 회장 역임
· 아카데미아 금관5중주 및 솔리스트 브라스 밴드 총감독 역임
· 현재 : 서울대학교 명예교수, (사)서울윈드오케스트라 이사장

작곡 이문석
· 국립창원대학교 음악과 졸업
· 서울윈드오케스트라 창단 40주년 특별 연주회 위촉곡 한강 외 1,000여곡 작·편곡
· 독일 악보출판사 Intermezzoberlin에서 29곡 출판
· 현재 : 한국예술종합학교 한국음악작곡과 전문사과정
        (사)서울윈드오케스트라 전속 작곡가
        제주국제관악제 작·편곡자

작곡 서순정
· 한양대학교 음악대학 졸업
· 미국 맨하탄 음악대학 석사 및 박사 졸업
· International Toru Takemitsu Composition Award, 한민족 창작음악축전, 안익태 작곡상 KBS 창작관현악곡공모, 부산현대음악제 관현악부문 수상, 전국 합창작품 공모 수상
· MacDowell Colony Resident Composer
· Tokyo Philharmonic, KBS 교향악단, 코리안심포니, 수원시향, 부산시향, 성남시립합창단, Vega Quartet,  오페라 미호뎐 국립극장 등 작품연주
· 현재 : 한양대학교 겸임교수, (사)서울윈드오케스트라 전속 작곡가

철현금 유경화
· 서울대학교 졸업
· 한국예술종합학교 전문사 졸업
· 한양대학교 음악학 박사
· 2002 오늘의 젊은예술가상 수상
· 2004 올해의 예술상 수상
· 2010 KBS 국악대상 현악부문 수상
· 2014 뉴스메이커선정 한국을 이끈 혁신리더상 수상
· 현재 : 한국예술종합학교 교수
        월드뮤직앙상블 ‘이도’ 음악감독
        서울시 청소년국악단 단장 겸 예술감독
        
플루트 김민경
· 서울예술고등학교 졸업(실기우수상)
· 한국예술종합학교 예술사 졸업
· 미국 뉴잉글랜드 콘서바토리 석사, 연주자과정 졸업(NEC Merit&NEC Scholarship)
· 이화경향콩쿨 1위, 일본목관음악콩쿨 1위 및 청중상
· 제임스 파포사키콩쿨 William H.Grass memorial prize
· 일본 HPAC오케스트라, KBS교향악단, 코리안챔버오케스트라, 충남교향악단 협연
· 금호영아티스트 독주회 (금호아트홀)
· 김민경 귀국독주회 (예술의전당 리사이틀홀)
· 2017 예컨대 프로젝트 선정
· 현재 : 목원대학교 출강, 모모 목관5중주 멤버

소프라노 박민경
· 상명대학교 졸업
· 한양대학교 대학원 졸업
· 사사 박정원

(사)서울윈드오케스트라 Seoul Wind Orchestra
1974년 한국음악의 균형적인 발전과 관악의 지속적인 발전을 추구하며 서현석의 지휘로 창단연주를 가진 이래 정기연주회와 특별연주, 지방연주, 야외연주, 공단연주, 청소년음악회, 방송사 및 기획연주, 초청연주 등 연간 30여 회의 연주를 통하여 클래식 음악의 보급과 관악발전을 위해 많은 노력을 하였다.

그동안 꾸준한 연주활동으로 음악계에서의 역량을 인정받아 관악단체로는 처음으로 대한민국 음악제 초청연주, 예술의전당 개관기념 초청연주 등 국내 정상의 연주단체로 활동하고 있으며, 특히 ‘88 서울올림픽 개·폐회식’에서 사용된 행진곡의 연주녹음을 S.L.O.O.C로부터 위촉 받아 전 세계에 한국 관악수준을 널리 알리는 계기가 되었다.
또한 1980년 9월, 제1집 발매에 이어 1987년 12월 S.K.C 컴팩트 디스크, 1991년 9월 캐나다, 시애틀 실황연주 녹음 앨범을 출반하였고, 2000년에는 KBS FM 한국 우수연주단체로 지정되어 음반을 제작하였다.
또한 1991, 1992년에는 캐나다 벤쿠버와 미국 시애틀, LA, 샌프란시스코, 산 호세 등 순회연주를 진행 하였고, 1993년 일본 교토 국제음악제, 1995년 관악계의 최정상 국제대회 세계심포닉밴드협회(WASBE) 주최 세계대회에 초청되어 일본 하마마츠에서 연주하여 전 세계 유명지휘자와 관악 연주자들로부터 극찬을 받았다.

한국을 대표하는 서울윈드오케스트라는 1998년 예술의전당 교향악축제에 관악연주단으로는 유일하게 참가하여 국내의 유명 오케스트라와 연주하였고, 2003년에는 한국관악 100주년을 기념하는 프란츠 에케르트 기념음악회를 열어 한국관악의 뿌리를 찾는 계기를 마련하였으며, 2009년 3월에는 창단 35주년 기념 대음악회 개최, 2013~2015년 지방문예회관 우수공연 프로그램에 선정되었고, 2014년 창단 40주년 기념음악회를 성공적으로 개최하면서 2020년까지 100회가 넘는 정기연주회를 개최해오며 창단 45주년 기념 대음악회까지 성황리에 마쳤다.

지속적인 창작곡 발굴에 힘써 온 서울윈드오케스트라는 2016-2017년 한국문화예술위원회 ‘오작교 프로젝트’에 선정되었고, 2017년에는 제1회 대한민국 관악 작곡 콩쿠르를 개최하여 윈드 오케스트라 창작에 크게 기여하였으며, 2019년 전문예술법인단체 지정을 받았다. 신나는 예술여행, 방방곡곡 문화공감, 지속연주지원 사업 등에 지속적으로 선정되며 윈드 음악 창작과 재연에 힘써 매진하고 있다.



# 프로그램
* 서순정             /   Musica Ritmica for Symphonic Winds(세계초연)

* Stephen Bulla     /   Rhapsody for Flute     - Fl. 김민경

* 이문석(작·편곡)   /   일반인을 위한 윈드스토리

- Intermission

* Frank Ticheli    /    Blue shades 

* 이문석(작곡) · 유경화(구성)   /    철현금과 장구를 위한 협주곡 이음    - 철현금 유경화

* Frank Ticheli    /    Angels in The Architecture – Sop. 박민경",UCLob-ZRL88p_JmfMguFy7VQ,Seoul Wind Orchestra,2019-01-16T05:10:05Z,34,0.57,True,190,0,0,https://www.youtube.com/watch?v=rKsuKiD96kQ,1240,184,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
1zfkWYP-vYk,국방부 관현악단 관악축제연주회,올팍 관악축제,UC-p2F1dVwP1xTRz3tL9lrUQ,유도은,2014-09-14T12:02:24Z,585,9.75,False,339,3,0,https://www.youtube.com/watch?v=1zfkWYP-vYk,130,39,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
zjR0yYowx_M,"한스밸리댄스, 23년 IBCK대회갈라쇼 커튼콜,댄스타임... 모두 소리질러~ 한대표님 수고하셨습니다👏👏",,UChx_p7WtCwfIHdAvP4cYkQA,IBCK한스벨리,2023-04-22T08:20:20Z,82,1.37,False,261,3,0,https://www.youtube.com/watch?v=zjR0yYowx_M,354,27,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RoP6cwBkuFQ,"[뉴스&이사람] ""움직임 속에 고요함이 있다"" 서초구전통무용협회 김태연 회장 / 서초 HCN","❤️핫콘뉴스를 방송으로도 볼 수 있는 kt HCN❤️ 
1️⃣ 🎁9월 내 통장을 9해줘 특별 이벤트 ❤️
https://zrr.kr/MDaOCJ
2️⃣TV + 와이파이를 월 1,500원에 이용가능! 
https://zrr.kr/D0PyyZ 
❤️ 
- #서초구전통무용협회 #김태연 #무용
민속무용과 궁중무용을 아우르는 전통무용은 우리나라 고유의 민족성과 정체성을 담고 있는 춤이죠. 1990년 창단한  서초구전통무용협회는 100명이 넘는 동호인들이 활동하며 한국의 전통춤을 계승해 나가고 있습니다. 뉴스&이사람에서 서초구전통무용협회 김태연 회장을 만났습니다.

📌공식 홈페이지 (http://www.hcn.co.kr)
📌공식 블로그 (https://blog.naver.com/hcnnewswide)

ⓒ HCN 지역방송. Corp ALL RIGHTS RESERVED
모든 영상의 저작권은 ㈜에이치씨엔 에 있으며, 무단 전재 및 재배포를 엄격히 금지합니다.

#서초구_동작구_관악구 #뉴스",UCPqdinnhmxUZgFzUZoU_mLA,kt HCN 핫콘뉴스,2022-12-02T07:45:45Z,282,4.7,False,808,4,2,https://www.youtube.com/watch?v=RoP6cwBkuFQ,182000,28241,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
k1cVtBq7kOQ,2013.11.7 지휘자 황인근의 국방부관현악단 용아트홀 연주회,,UCtQ_tXK4N4Uf-veJg7YoHiw,주님사랑,2013-11-13T15:06:32Z,8317,138.62,False,691,3,0,https://www.youtube.com/watch?v=k1cVtBq7kOQ,3070,42,PF236125,제70회 성남시립국악단 정기연주회,한국음악(국악),성남아트센터 콘서트홀,2024-03-14,2024-03-14,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
