week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews
1990-02-04,36,4463690.0,Jerome Robbins' Broadway,Imperial Theatre,419139.0,,44.47,,9425,1415,0.8326,8,0
1990-02-11,37,4549719.0,Jerome Robbins' Broadway,Imperial Theatre,386302.0,,45.01,,8583,1415,0.7582,8,0
1990-02-18,38,5225868.0,Jerome Robbins' Broadway,Imperial Theatre,454065.0,,45.28,,10028,1415,0.8859,8,0
1990-02-25,39,5185330.0,Jerome Robbins' Broadway,Imperial Theatre,458570.0,,44.57,,10288,1415,0.9088,8,0
1990-03-04,40,4316742.0,Jerome Robbins' Broadway,Imperial Theatre,379364.0,,44.67,,8492,1415,0.7502,8,0
1990-03-11,41,4788073.0,Jerome Robbins' Broadway,Imperial Theatre,430729.0,,44.03,,9783,1415,0.8642,8,0
1990-03-18,42,5145597.0,Jerome Robbins' Broadway,Imperial Theatre,446406.0,,43.78,,10197,1415,0.9008,8,0
1990-03-25,43,5924769.0,Jerome Robbins' Broadway,Imperial Theatre,433398.0,,43.82,,9891,1415,0.8738,8,0
1990-04-01,44,5881538.0,Jerome Robbins' Broadway,Imperial Theatre,426037.0,,42.76,,9963,1415,0.8801,8,0
1990-04-08,45,5677246.0,Jerome Robbins' Broadway,Imperial Theatre,425417.0,,44.95,,9464,1415,0.836,8,0
1990-04-15,46,6576641.0,Jerome Robbins' Broadway,Imperial Theatre,501478.0,,43.72,,11471,1415,1.0133,8,0
1990-04-22,47,6617686.0,Jerome Robbins' Broadway,Imperial Theatre,464424.0,,44.18,,10513,1415,0.9287,8,0
1990-04-29,48,6339203.0,Jerome Robbins' Broadway,Imperial Theatre,442467.0,,44.11,,10031,1415,0.8861,8,0
1990-05-06,49,5968328.0,Jerome Robbins' Broadway,Imperial Theatre,469659.0,,44.05,,10661,1415,0.9418,8,0
1990-05-13,50,5886217.0,Jerome Robbins' Broadway,Imperial Theatre,423759.0,,44.38,,9549,1415,0.8436,8,0
1990-05-20,51,6351924.0,Jerome Robbins' Broadway,Imperial Theatre,474207.0,,44.01,,10775,1415,0.9519,8,0
1990-05-27,52,6031755.0,Jerome Robbins' Broadway,Imperial Theatre,454291.0,,43.42,,10463,1415,0.9243,8,0
1990-06-03,53,5370597.0,Jerome Robbins' Broadway,Imperial Theatre,404432.0,,43.45,,9308,1415,0.8223,8,0
1990-06-10,1,5927284.0,Jerome Robbins' Broadway,Imperial Theatre,428217.0,,43.82,,9773,1415,0.8633,8,0
1990-06-17,2,5705040.0,Jerome Robbins' Broadway,Imperial Theatre,442503.0,,42.87,,10321,1415,0.9117,8,0
1990-06-24,3,5614659.0,Jerome Robbins' Broadway,Imperial Theatre,427396.0,,42.03,,10169,1415,0.8983,8,0
1990-07-01,4,5303476.0,Jerome Robbins' Broadway,Imperial Theatre,403112.0,,40.22,,10022,1415,0.8853,8,0
1990-07-08,5,4762861.0,Jerome Robbins' Broadway,Imperial Theatre,372222.0,,39.56,,9408,1415,0.8311,8,0
1990-07-15,6,5290530.0,Jerome Robbins' Broadway,Imperial Theatre,424665.0,,40.51,,10483,1415,0.9261,8,0
1990-07-22,7,5174825.0,Jerome Robbins' Broadway,Imperial Theatre,401641.0,,40.79,,9846,1415,0.8698,8,0
1990-07-29,8,5370046.0,Jerome Robbins' Broadway,Imperial Theatre,413760.0,,40.01,,10341,1415,0.9135,8,0
1990-08-05,9,4748443.0,Jerome Robbins' Broadway,Imperial Theatre,390076.0,,40.08,,9732,1415,0.8597,8,0
1990-08-12,10,5004048.0,Jerome Robbins' Broadway,Imperial Theatre,444626.0,,41.27,,10774,1415,0.9518,8,0
1990-08-19,11,5003761.0,Jerome Robbins' Broadway,Imperial Theatre,450844.0,,41.72,,10806,1415,0.9546,8,0
1990-08-26,12,4874620.0,Jerome Robbins' Broadway,Imperial Theatre,441421.0,,41.51,,10635,1415,0.9395,8,0
1990-09-02,13,4812736.0,Jerome Robbins' Broadway,Imperial Theatre,456285.0,,41.97,,10873,1415,0.9605,8,0
1998-08-09,10,11094362.0,Jerry Seinfeld: Live on Broadway,Broadhurst Theatre,774652.0,775402.0,70.04,75.0,11060,1107,0.9991,10,0
1985-12-01,26,4822918.0,Jerry's Girls,St. James Theatre,175288.0,,20.1,,8721,1621,0.6725,0,8
1985-12-15,28,4169643.0,Jerry's Girls,St. James Theatre,74705.0,,22.18,,3368,1621,0.5194,0,4
1985-12-22,29,3483038.0,Jerry's Girls,St. James Theatre,89645.0,,27.28,,3286,1621,0.2896,5,2
1985-12-29,30,5287547.0,Jerry's Girls,St. James Theatre,212863.0,,26.93,,7903,1621,0.6094,8,0
1986-01-05,31,4720108.0,Jerry's Girls,St. James Theatre,168385.0,,24.37,,6910,1621,0.5329,8,0
1986-01-12,32,3809728.0,Jerry's Girls,St. James Theatre,170346.0,,24.91,,6838,1621,0.5273,8,0
1986-01-19,33,4111558.0,Jerry's Girls,St. James Theatre,163932.0,,22.87,,7168,1621,0.5527,8,0
1986-01-26,34,3555363.0,Jerry's Girls,St. James Theatre,139749.0,,23.06,,6061,1621,0.4674,8,0
1986-02-02,35,3306361.0,Jerry's Girls,St. James Theatre,138618.0,,23.28,,5955,1621,0.4592,8,0
1986-02-09,36,3054492.0,Jerry's Girls,St. James Theatre,122560.0,,22.9,,5352,1621,0.4127,8,0
1986-02-16,37,3882120.0,Jerry's Girls,St. James Theatre,190481.0,,25.99,,7328,1621,0.5651,8,0
1986-02-23,38,3483191.0,Jerry's Girls,St. James Theatre,155838.0,,23.2,,6716,1621,0.5179,8,0
1986-03-02,39,3156411.0,Jerry's Girls,St. James Theatre,156110.0,,23.56,,6627,1621,0.511,8,0
1986-03-09,40,3017183.0,Jerry's Girls,St. James Theatre,153887.0,,30.72,,5009,1621,0.3863,8,0
1986-03-16,41,3442545.0,Jerry's Girls,St. James Theatre,177563.0,,26.58,,6680,1621,0.5151,8,0
1986-03-23,42,3533147.0,Jerry's Girls,St. James Theatre,181950.0,,25.56,,7118,1621,0.5489,8,0
1986-03-30,43,3991705.0,Jerry's Girls,St. James Theatre,159482.0,,25.67,,6212,1621,0.479,8,0
1986-04-06,44,3632735.0,Jerry's Girls,St. James Theatre,155955.0,,31.79,,4906,1621,0.3783,8,0
1986-04-13,45,3409648.0,Jerry's Girls,St. James Theatre,147500.0,,29.86,,4940,1621,0.3809,8,0
1986-04-20,46,3727500.0,Jerry's Girls,St. James Theatre,142261.0,,28.67,,4962,1621,0.3826,8,0
2005-10-09,19,15412091.0,Jersey Boys,August Wilson Theatre,266976.0,653787.0,59.51,90.0,4486,1222,0.5244,0,7
2005-10-16,20,15228527.0,Jersey Boys,August Wilson Theatre,329258.0,748722.0,60.23,90.0,5467,1222,0.5592,0,8
2005-10-23,21,15848238.0,Jersey Boys,August Wilson Theatre,389964.0,748722.0,62.49,90.0,6240,1222,0.6383,0,8
2005-10-30,22,15191031.0,Jersey Boys,August Wilson Theatre,422416.0,748722.0,62.08,90.0,6804,1222,0.696,0,8
2005-11-06,23,15258846.0,Jersey Boys,August Wilson Theatre,422738.0,748722.0,68.1,90.0,6208,1222,0.635,1,7
2005-11-13,24,17742411.0,Jersey Boys,August Wilson Theatre,667407.0,936207.0,78.86,110.0,8463,1222,0.8657,8,0
2005-11-20,25,17023015.0,Jersey Boys,August Wilson Theatre,689839.0,936207.0,78.75,110.0,8760,1222,0.8961,8,0
2005-11-27,26,20812275.0,Jersey Boys,August Wilson Theatre,802858.0,936207.0,90.34,111.25,8887,1222,0.9091,8,0
2005-12-04,27,18052982.0,Jersey Boys,August Wilson Theatre,789714.0,936207.0,86.21,111.25,9160,1222,0.937,8,0
2005-12-11,28,19029215.0,Jersey Boys,August Wilson Theatre,817500.0,936207.0,88.39,111.25,9249,1222,0.9461,8,0
2005-12-18,29,17216727.0,Jersey Boys,August Wilson Theatre,805181.0,936207.0,87.37,111.25,9216,1222,0.9427,8,0
2005-12-25,30,15563753.0,Jersey Boys,August Wilson Theatre,895865.0,936207.0,98.56,111.25,9090,1222,0.9298,8,0
2006-01-01,31,25230789.0,Jersey Boys,August Wilson Theatre,975836.0,936207.0,99.6,111.25,9798,1222,1.0023,8,0
2006-01-08,32,16983376.0,Jersey Boys,August Wilson Theatre,904290.0,936207.0,97.24,111.25,9300,1222,0.9513,8,0
2006-01-15,33,15708687.0,Jersey Boys,August Wilson Theatre,884505.0,936207.0,95.18,111.25,9293,1222,0.9506,8,0
2006-01-22,34,14167173.0,Jersey Boys,August Wilson Theatre,893540.0,936207.0,96.58,111.25,9252,1222,0.9464,8,0
2006-01-29,35,14846427.0,Jersey Boys,August Wilson Theatre,887986.0,936207.0,95.48,111.25,9300,1222,0.9513,8,0
2006-02-05,36,13252548.0,Jersey Boys,August Wilson Theatre,884978.0,936207.0,96.72,111.25,9150,1222,0.936,8,0
2006-02-12,37,13896214.0,Jersey Boys,August Wilson Theatre,875921.0,936207.0,97.29,111.25,9003,1222,0.9209,8,0
2006-02-19,38,16497524.0,Jersey Boys,August Wilson Theatre,922844.0,936207.0,97.87,111.25,9429,1222,0.9645,8,0
2006-02-26,39,15701015.0,Jersey Boys,August Wilson Theatre,928421.0,936207.0,97.18,111.25,9554,1222,0.9773,8,0
2006-03-05,40,13820072.0,Jersey Boys,August Wilson Theatre,911373.0,936207.0,98.43,111.25,9259,1222,0.9471,8,0
2006-03-12,41,15180794.0,Jersey Boys,August Wilson Theatre,997329.0,936207.0,103.5,111.25,9636,1222,0.9857,8,0
2006-03-19,42,16342707.0,Jersey Boys,August Wilson Theatre,989866.0,936207.0,103.79,111.25,9537,1222,0.9756,8,0
2006-03-26,43,17146095.0,Jersey Boys,August Wilson Theatre,997640.0,936207.0,102.75,111.25,9709,1222,0.9931,8,0
2006-04-02,44,18303578.0,Jersey Boys,August Wilson Theatre,999873.0,936207.0,102.88,251.25,9719,1222,0.9942,8,0
2006-04-09,45,18180857.0,Jersey Boys,August Wilson Theatre,989345.0,936207.0,101.84,251.25,9715,1222,0.9938,8,0
2006-04-16,46,20296779.0,Jersey Boys,August Wilson Theatre,1013616.0,936207.0,104.05,251.25,9742,1222,0.9965,8,0
2006-04-23,47,21398880.0,Jersey Boys,August Wilson Theatre,1010939.0,936207.0,103.6,251.25,9758,1222,0.9982,8,0
2006-04-30,48,19302221.0,Jersey Boys,August Wilson Theatre,1002341.0,936207.0,103.07,251.25,9725,1222,0.9948,8,0
2006-05-07,49,18780240.0,Jersey Boys,August Wilson Theatre,1004804.0,936207.0,103.48,251.25,9710,1222,0.9932,8,0
2006-05-14,50,19493930.0,Jersey Boys,August Wilson Theatre,993810.0,936207.0,104.16,251.25,9541,1222,0.976,8,0
2006-05-21,51,20610334.0,Jersey Boys,August Wilson Theatre,1025695.0,936207.0,105.06,251.25,9763,1222,0.9987,8,0
2006-05-28,52,20363820.0,Jersey Boys,August Wilson Theatre,1025536.0,936207.0,105.66,251.25,9706,1222,0.9928,8,0
2006-06-04,1,18407301.0,Jersey Boys,August Wilson Theatre,1012807.0,936207.0,105.38,251.25,9611,1222,0.9831,8,0
2006-06-11,2,18115169.0,Jersey Boys,August Wilson Theatre,1024537.0,936207.0,105.95,251.25,9670,1222,0.9892,8,0
2006-06-18,3,19513802.0,Jersey Boys,August Wilson Theatre,1038229.0,936207.0,105.49,251.25,9842,1222,1.0068,8,0
2006-06-25,4,18641038.0,Jersey Boys,August Wilson Theatre,1026049.0,936207.0,104.65,251.25,9805,1222,1.003,8,0
2006-07-02,5,17554081.0,Jersey Boys,August Wilson Theatre,1056571.0,936207.0,107.84,251.25,9798,1222,1.0023,8,0
2006-07-09,6,16161862.0,Jersey Boys,August Wilson Theatre,1072995.0,936207.0,109.11,251.25,9834,1222,1.0059,8,0
2006-07-16,7,17015901.0,Jersey Boys,August Wilson Theatre,1050974.0,936207.0,106.89,251.25,9832,1222,1.0057,8,0
2006-07-23,8,16664949.0,Jersey Boys,August Wilson Theatre,1059055.0,936207.0,107.7,251.25,9833,1222,1.0058,8,0
2006-07-30,9,16564891.0,Jersey Boys,August Wilson Theatre,1068711.0,936207.0,108.72,251.25,9830,1222,1.0055,8,0
2006-08-06,10,16236503.0,Jersey Boys,August Wilson Theatre,1099413.0,936207.0,111.76,251.25,9837,1222,1.0062,8,0
2006-08-13,11,16302904.0,Jersey Boys,August Wilson Theatre,1104169.0,936207.0,112.41,251.25,9823,1222,1.0048,8,0
2006-08-20,12,15502145.0,Jersey Boys,August Wilson Theatre,1105859.0,936207.0,112.57,251.25,9824,1222,1.0049,8,0
2006-08-27,13,15411367.0,Jersey Boys,August Wilson Theatre,1118583.0,936207.0,113.64,251.25,9843,1222,1.0069,8,0
2006-09-03,14,16316341.0,Jersey Boys,August Wilson Theatre,1149155.0,936207.0,116.93,251.25,9828,1222,1.0053,8,0
2006-09-10,15,12109809.0,Jersey Boys,August Wilson Theatre,1173290.0,936207.0,119.15,251.25,9847,1222,1.0073,8,0
2006-09-17,16,13153143.0,Jersey Boys,August Wilson Theatre,1161546.0,936207.0,117.91,251.25,9851,1222,1.0077,8,0
2006-09-24,17,13926868.0,Jersey Boys,August Wilson Theatre,1167994.0,936207.0,118.67,251.25,9842,1222,1.0068,8,0
2006-10-01,18,15081815.0,Jersey Boys,August Wilson Theatre,1166937.0,936207.0,118.51,251.25,9847,1222,1.0073,8,0
2006-10-08,19,15972821.0,Jersey Boys,August Wilson Theatre,1167651.0,936207.0,118.51,251.25,9853,1222,1.0079,8,0
2006-10-15,20,16473676.0,Jersey Boys,August Wilson Theatre,1164758.0,936207.0,118.25,251.25,9850,1222,1.0076,8,0
2006-10-22,21,17168753.0,Jersey Boys,August Wilson Theatre,1160453.0,936207.0,117.91,251.25,9842,1222,1.0068,8,0
2006-10-29,22,17719211.0,Jersey Boys,August Wilson Theatre,1171006.0,936207.0,118.85,251.25,9853,1222,1.0079,8,0
2006-11-05,23,17372997.0,Jersey Boys,August Wilson Theatre,1168245.0,936207.0,118.63,251.25,9848,1222,1.0074,8,0
2006-11-12,24,19299134.0,Jersey Boys,August Wilson Theatre,1175005.0,936207.0,119.36,251.25,9844,1222,1.007,8,0
2006-11-19,25,18691741.0,Jersey Boys,August Wilson Theatre,1169548.0,936207.0,118.83,251.25,9842,1222,1.0068,8,0
2006-11-26,26,23349774.0,Jersey Boys,August Wilson Theatre,1182602.0,936207.0,120.09,251.25,9848,1222,1.0074,8,0
2006-12-03,27,19877631.0,Jersey Boys,August Wilson Theatre,1181879.0,936207.0,119.96,251.25,9852,1222,1.0078,8,0
2006-12-10,28,21218737.0,Jersey Boys,August Wilson Theatre,1197233.0,936207.0,121.53,251.25,9851,1222,1.0077,8,0
2006-12-17,29,20381607.0,Jersey Boys,August Wilson Theatre,1182360.0,936207.0,120.12,251.25,9843,1222,1.0069,8,0
2006-12-24,30,20405253.0,Jersey Boys,August Wilson Theatre,1190518.0,846719.0,121.14,251.25,9828,1222,1.0053,8,0
2006-12-31,31,29137802.0,Jersey Boys,August Wilson Theatre,1216173.0,846719.0,123.49,251.25,9848,1222,1.0074,8,0
2007-01-07,32,19509823.0,Jersey Boys,August Wilson Theatre,1196388.0,846719.0,121.47,251.25,9849,1222,1.0075,8,0
2007-01-14,33,17341690.0,Jersey Boys,August Wilson Theatre,1197901.0,846719.0,121.65,251.25,9847,1222,1.0073,8,0
2007-01-21,34,14777463.0,Jersey Boys,August Wilson Theatre,1172292.0,846719.0,119.0,251.25,9851,1222,1.0077,8,0
2007-01-28,35,14490554.0,Jersey Boys,August Wilson Theatre,1168315.0,846719.0,118.61,251.25,9850,1222,1.0076,8,0
2007-02-04,36,13892844.0,Jersey Boys,August Wilson Theatre,1164277.0,846719.0,118.57,251.25,9819,1222,1.0044,8,0
2007-02-11,37,14495659.0,Jersey Boys,August Wilson Theatre,1171042.0,846719.0,118.95,251.25,9845,1222,1.0071,8,0
2007-02-18,38,17425325.0,Jersey Boys,August Wilson Theatre,1188695.0,846719.0,121.0,251.25,9824,1222,1.0049,8,0
2007-02-25,39,18294392.0,Jersey Boys,August Wilson Theatre,1184951.0,846719.0,120.29,351.5,9851,1222,1.0077,8,0
2007-03-04,40,15380054.0,Jersey Boys,August Wilson Theatre,1159592.0,846719.0,117.89,351.5,9836,1222,1.0061,8,0
2007-03-11,41,18114083.0,Jersey Boys,August Wilson Theatre,1178547.0,846719.0,119.83,351.5,9835,1222,1.006,8,0
2007-03-18,42,18294929.0,Jersey Boys,August Wilson Theatre,1160591.0,846719.0,117.91,351.5,9843,1222,1.0069,8,0
2007-03-25,43,18902765.0,Jersey Boys,August Wilson Theatre,1166505.0,846719.0,118.51,351.5,9843,1222,1.0069,8,0
2007-04-01,44,19276165.0,Jersey Boys,August Wilson Theatre,1154445.0,846719.0,117.37,351.5,9836,1222,1.0061,8,0
2007-04-08,45,22927788.0,Jersey Boys,August Wilson Theatre,1177721.0,846719.0,119.58,351.5,9849,1222,1.0075,8,0
2007-04-15,46,22462312.0,Jersey Boys,August Wilson Theatre,1164098.0,846719.0,118.18,351.5,9850,1222,1.0076,8,0
2007-04-22,47,21398055.0,Jersey Boys,August Wilson Theatre,1162541.0,846719.0,118.1,351.5,9844,1222,1.007,8,0
2007-04-29,48,20538553.0,Jersey Boys,August Wilson Theatre,1165939.0,846719.0,118.38,351.5,9849,1222,1.0075,8,0
2007-05-06,49,19548479.0,Jersey Boys,August Wilson Theatre,1162081.0,846719.0,118.12,351.5,9838,1222,1.0063,8,0
2007-05-13,50,20063200.0,Jersey Boys,August Wilson Theatre,1190277.0,846719.0,120.93,351.5,9843,1222,1.0069,8,0
2007-05-20,51,20736200.0,Jersey Boys,August Wilson Theatre,1195765.0,846719.0,121.45,351.5,9846,1222,1.0072,8,0
2007-05-27,52,20922895.0,Jersey Boys,August Wilson Theatre,1196730.0,846719.0,121.77,351.5,9828,1222,1.0053,8,0
2007-06-03,1,18685896.0,Jersey Boys,August Wilson Theatre,1162590.0,846719.0,117.99,351.5,9853,1222,1.0079,8,0
2007-06-10,2,20419515.0,Jersey Boys,August Wilson Theatre,1199557.0,846719.0,121.81,351.5,9848,1222,1.0074,8,0
2007-06-17,3,20065645.0,Jersey Boys,August Wilson Theatre,1196590.0,846719.0,121.68,351.5,9834,1222,1.0059,8,0
2007-06-24,4,20428070.0,Jersey Boys,August Wilson Theatre,1223626.0,846719.0,124.23,351.5,9850,1222,1.0076,8,0
2007-07-01,5,19662122.0,Jersey Boys,August Wilson Theatre,1179974.0,846719.0,119.79,351.5,9850,1222,1.0076,8,0
2007-07-08,6,18547129.0,Jersey Boys,August Wilson Theatre,1160479.0,846719.0,117.95,351.5,9839,1222,1.0064,8,0
2007-07-15,7,18420633.0,Jersey Boys,August Wilson Theatre,1211053.0,846719.0,122.91,351.5,9853,1222,1.0079,8,0
2007-07-22,8,18697151.0,Jersey Boys,August Wilson Theatre,1197014.0,846719.0,121.49,351.5,9853,1222,1.0079,8,0
2007-07-29,9,19838012.0,Jersey Boys,August Wilson Theatre,1212550.0,846719.0,123.13,351.5,9848,1222,1.0074,8,0
2007-08-05,10,18416617.0,Jersey Boys,August Wilson Theatre,1211816.0,846719.0,123.03,351.5,9850,1222,1.0076,8,0
2007-08-12,11,18282468.0,Jersey Boys,August Wilson Theatre,1207628.0,846719.0,122.68,351.5,9844,1222,1.007,8,0
2007-08-19,12,17865228.0,Jersey Boys,August Wilson Theatre,1233108.0,846719.0,125.15,351.5,9853,1222,1.0079,8,0
2007-08-26,13,16195008.0,Jersey Boys,August Wilson Theatre,1181381.0,846719.0,119.86,351.5,9856,1222,1.0082,8,0
2007-09-02,14,16323215.0,Jersey Boys,August Wilson Theatre,1236877.0,846719.0,125.57,351.5,9850,1222,1.0076,8,0
2007-09-09,15,12482904.0,Jersey Boys,August Wilson Theatre,1219366.0,846719.0,123.87,351.5,9844,1222,1.007,8,0
2007-09-16,16,13231319.0,Jersey Boys,August Wilson Theatre,1208017.0,846719.0,122.63,351.5,9851,1222,1.0077,8,0
2007-09-23,17,13958387.0,Jersey Boys,August Wilson Theatre,1234306.0,846719.0,125.27,351.5,9853,1222,1.0079,8,0
2007-09-30,18,14329577.0,Jersey Boys,August Wilson Theatre,1206558.0,846719.0,122.48,351.5,9851,1222,1.0077,8,0
2007-10-07,19,16044883.0,Jersey Boys,August Wilson Theatre,1271529.0,846719.0,129.12,351.5,9848,1222,1.0074,8,0
2007-10-14,20,16172839.0,Jersey Boys,August Wilson Theatre,1272077.0,846719.0,129.09,351.5,9854,1222,1.008,8,0
2007-10-21,21,17382119.0,Jersey Boys,August Wilson Theatre,1284622.0,846719.0,130.39,351.5,9852,1222,1.0078,8,0
2007-10-28,22,17019420.0,Jersey Boys,August Wilson Theatre,1269259.0,846719.0,128.82,351.5,9853,1222,1.0079,8,0
2007-11-04,23,16754159.0,Jersey Boys,August Wilson Theatre,1217333.0,846719.0,123.59,351.5,9850,1222,1.0076,8,0
2007-11-11,24,11070673.0,Jersey Boys,August Wilson Theatre,732840.0,662827.0,119.03,351.5,6157,1222,1.0077,5,0
2007-11-18,25,2933761.0,Jersey Boys,August Wilson Theatre,0.0,,0.0,351.5,0,0,0.0,0,0
2007-11-25,26,4297988.0,Jersey Boys,August Wilson Theatre,0.0,,0.0,351.5,0,0,0.0,0,0
2007-12-02,27,14626123.0,Jersey Boys,August Wilson Theatre,887472.0,578943.0,144.07,351.5,6160,1222,1.0082,5,0
2007-12-09,28,19709595.0,Jersey Boys,August Wilson Theatre,1367780.0,846719.0,138.99,351.5,9841,1222,1.0066,8,0
2007-12-16,29,19041972.0,Jersey Boys,August Wilson Theatre,1263204.0,846719.0,128.45,351.5,9834,1222,1.0059,8,0
2007-12-23,30,21099860.0,Jersey Boys,August Wilson Theatre,1263193.0,846719.0,128.86,351.5,9803,1222,1.0028,8,0
2007-12-30,31,28320773.0,Jersey Boys,August Wilson Theatre,1373842.0,846719.0,139.42,351.5,9854,1222,1.008,8,0
2008-01-06,32,20739353.0,Jersey Boys,August Wilson Theatre,1229925.0,846719.0,124.8,351.5,9855,1222,1.0081,8,0
2008-01-13,33,15474354.0,Jersey Boys,August Wilson Theatre,1172218.0,846719.0,119.47,351.5,9812,1222,1.0037,8,0
2008-01-20,34,16271060.0,Jersey Boys,August Wilson Theatre,1157164.0,846719.0,117.98,351.5,9808,1222,1.0033,8,0
2008-01-27,35,14451086.0,Jersey Boys,August Wilson Theatre,1120796.0,846719.0,115.25,351.5,9725,1222,0.9948,8,0
2008-02-03,36,13260883.0,Jersey Boys,August Wilson Theatre,1081839.0,846719.0,113.47,351.5,9534,1222,0.9752,8,0
2008-02-10,37,14567001.0,Jersey Boys,August Wilson Theatre,1127362.0,846719.0,117.88,351.5,9564,1222,0.9783,8,0
2008-02-17,38,18802116.0,Jersey Boys,August Wilson Theatre,1136337.0,846719.0,120.39,351.5,9439,1222,0.9655,8,0
2008-02-24,39,17910138.0,Jersey Boys,August Wilson Theatre,1134688.0,846719.0,115.28,351.5,9843,1222,1.0069,8,0
2008-03-02,40,14835793.0,Jersey Boys,August Wilson Theatre,1056150.0,846719.0,113.52,351.5,9304,1222,0.9517,8,0
2008-03-09,41,16184132.0,Jersey Boys,August Wilson Theatre,1082652.0,846719.0,112.88,351.5,9591,1222,0.9811,8,0
2008-03-16,42,17906929.0,Jersey Boys,August Wilson Theatre,1140524.0,846719.0,116.27,351.5,9809,1222,1.0034,8,0
2008-03-23,43,20789933.0,Jersey Boys,August Wilson Theatre,1116266.0,846719.0,113.44,351.5,9840,1222,1.0065,8,0
2008-03-30,44,21156392.0,Jersey Boys,August Wilson Theatre,1160319.0,846719.0,117.8,351.5,9850,1222,1.0076,8,0
2008-04-06,45,17944821.0,Jersey Boys,August Wilson Theatre,1139505.0,846719.0,116.2,351.5,9806,1222,1.0031,8,0
2008-04-13,46,18543795.0,Jersey Boys,August Wilson Theatre,1131348.0,846719.0,115.07,351.5,9832,1222,1.0057,8,0
2008-04-20,47,18791333.0,Jersey Boys,August Wilson Theatre,1138035.0,846719.0,116.17,351.5,9796,1222,1.002,8,0
2008-04-27,48,20335690.0,Jersey Boys,August Wilson Theatre,1155960.0,846719.0,117.33,351.5,9852,1222,1.0078,8,0
2008-05-04,49,19146989.0,Jersey Boys,August Wilson Theatre,1159358.0,846719.0,118.35,351.5,9796,1222,1.002,8,0
2008-05-11,50,18736549.0,Jersey Boys,August Wilson Theatre,1164898.0,846719.0,118.32,351.5,9845,1222,1.0071,8,0
2008-05-18,51,20332995.0,Jersey Boys,August Wilson Theatre,1163619.0,846719.0,118.22,351.5,9843,1222,1.0069,8,0
2008-05-25,52,20770363.0,Jersey Boys,August Wilson Theatre,1166539.0,846719.0,118.42,351.5,9851,1222,1.0077,8,0
2008-06-01,1,17595099.0,Jersey Boys,August Wilson Theatre,1103648.0,846719.0,112.07,351.5,9848,1222,1.0074,8,0
2008-06-08,2,18139680.0,Jersey Boys,August Wilson Theatre,1158688.0,846719.0,117.81,351.5,9835,1222,1.006,8,0
2008-06-15,3,19059102.0,Jersey Boys,August Wilson Theatre,1139296.0,846719.0,115.79,350.0,9839,1222,1.0064,8,0
2008-06-22,4,20962854.0,Jersey Boys,August Wilson Theatre,1144441.0,846719.0,116.26,350.0,9844,1222,1.007,8,0
2008-06-29,5,20412791.0,Jersey Boys,August Wilson Theatre,1151550.0,846719.0,116.86,350.0,9854,1222,1.008,8,0
2008-07-06,6,18880521.0,Jersey Boys,August Wilson Theatre,1114856.0,846719.0,113.15,350.0,9853,1222,1.0079,8,0
2008-07-13,7,18434165.0,Jersey Boys,August Wilson Theatre,1123234.0,846719.0,114.07,350.0,9847,1222,1.0073,8,0
2008-07-20,8,19305800.0,Jersey Boys,August Wilson Theatre,1150420.0,846719.0,116.77,350.0,9852,1222,1.0078,8,0
2008-07-27,9,18725752.0,Jersey Boys,August Wilson Theatre,1129029.0,846719.0,114.59,350.0,9853,1222,1.0079,8,0
2008-08-03,10,18593844.0,Jersey Boys,August Wilson Theatre,1126630.0,846719.0,114.38,350.0,9850,1222,1.0076,8,0
2008-08-10,11,18701223.0,Jersey Boys,August Wilson Theatre,1115096.0,846719.0,113.18,350.0,9852,1222,1.0078,8,0
2008-08-17,12,18623072.0,Jersey Boys,August Wilson Theatre,1100642.0,846719.0,111.71,350.0,9853,1222,1.0079,8,0
2008-08-24,13,17344649.0,Jersey Boys,August Wilson Theatre,1099592.0,846719.0,112.16,350.0,9804,1222,1.0029,8,0
2008-08-31,14,17160611.0,Jersey Boys,August Wilson Theatre,1135723.0,846719.0,115.27,350.0,9853,1222,1.0079,8,0
2008-09-07,15,13119538.0,Jersey Boys,August Wilson Theatre,1043538.0,846719.0,111.5,350.0,9359,1222,0.9573,8,0
2008-09-14,16,13763549.0,Jersey Boys,August Wilson Theatre,1101156.0,846719.0,112.9,350.0,9753,1222,0.9976,8,0
2008-09-21,17,15646164.0,Jersey Boys,August Wilson Theatre,1136055.0,846719.0,114.85,350.0,9892,1222,1.0119,8,0
2008-09-28,18,15558404.0,Jersey Boys,August Wilson Theatre,1099560.0,846719.0,111.49,350.0,9862,1222,1.0088,8,0
2008-10-05,19,16587237.0,Jersey Boys,August Wilson Theatre,1104309.0,846719.0,111.84,350.0,9874,1222,1.01,8,0
2008-10-12,20,18558742.0,Jersey Boys,August Wilson Theatre,1142544.0,846719.0,115.77,350.0,9869,1222,1.0095,8,0
2008-10-19,21,17964427.0,Jersey Boys,August Wilson Theatre,1125080.0,846719.0,113.83,350.0,9884,1222,1.011,8,0
2008-10-26,22,17209276.0,Jersey Boys,August Wilson Theatre,1111741.0,846719.0,113.76,350.0,9773,1222,0.9997,8,0
