video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
JYtEFiBwPco,요한 슈트라우스 2세 – 『박쥐』 중 아델레의 쿠플레/Adele’s Couplet from Die Fledermaus by Johann Strauss II,,UCqOuPcxV6uV1YGAIKEi9Mkg,이유라 소프라노,2025-07-16T22:44:29Z,31,0.52,True,198,9,1,https://www.youtube.com/watch?v=JYtEFiBwPco,82,35,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,True,2,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨
6zzMFZxlf0o,한국체대 라호 종합 스포츠관 시범단! 티켓 매진시키다! - 1편,"한국체육대학교 라호 종합 스포츠관 시범단이 지난 4월 2일
문화체육관광부, 수원문화재단 주최
수원 SK 아트리움에서 주관한 어린이 가족극 ""도깨비 마법서당""에 출연했습니다~

라호 시범단 창작연무! 노력과 열정으로 일구어낸 공연!
흘린 땀방울 만큼 시원하게 전 좌석 매진!
3년만에 세운 대 기록입니다!
박수와 함성은 댓글과 좋아요로 부탁드립니다~^^

#수원문화재단
#수원특례시
#수원뮤지컬
#수원SK아트리움
#도깨비마법서당
#창작안무
#창작연무
#태권도안무
#태권도연무
#합기도안무
#합기도연무",UCAvLuJNippWAkhL4qeBaEyQ,TTL시범단,2022-04-11T10:12:17Z,210,3.5,False,698,29,2,https://www.youtube.com/watch?v=6zzMFZxlf0o,528,145,PF276784,"도깨비 마법서당, 고전편 [수원]",연극,경기아트센터(구. 경기도문화의전당) 소극장,2025-11-02,2025-11-02,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
htU4U7m7K_w,#김다현#바람의여인 감성공주,"#김다현#바람의여인#쇼츠올TV
TV조선 화요일은 밤이좋아 방송내용",UCbDLarKJjHQNW9jtQdNnKxA,쇼츠올TV,2022-03-22T15:30:59Z,212,3.53,False,6817,369,26,https://www.youtube.com/watch?v=htU4U7m7K_w,53600,2043,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
8EjtPida_Yk,왁스(Wax)가 국악관현악 최정상 지휘자 임상규가 이끄는 안산시립국악단 연주에 화장을 고치고를 열창하고 있다.,"지휘 임상규
연주 안산시립국악단",UCtZDFbGyy3iXA6YS3i8EkZQ,용문TV,2019-01-21T19:29:24Z,273,4.55,False,42,0,0,https://www.youtube.com/watch?v=8EjtPida_Yk,1450,490,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
EQmN1eyHT-E,20170512 안산시립국악단 52회 정기연주회- 바람난正樂 별난판소리,설명,UCS9mTKFWgogGiECZxiVbCSg,IS company,2018-09-10T10:13:28Z,4647,77.45,False,79,0,0,https://www.youtube.com/watch?v=EQmN1eyHT-E,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
zJpHCeXH-Y0,국악관현악 최정상 지휘자 임상규가 이끄는 안산시립국악단 연주에 소리꾼 김준수가 '꿈이로다'를 열창하고 있다.,"지휘 임상규
연주 안산시립국악단",UCtZDFbGyy3iXA6YS3i8EkZQ,용문TV,2019-01-21T19:43:18Z,335,5.58,False,509,24,0,https://www.youtube.com/watch?v=zJpHCeXH-Y0,1450,490,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
xKZ3zgrZfAo,"동영상 리뷰, 임상규 WITH 안산시립국악단, 신년 콘서트로 2019년 ‘첫걸음’","동영상 리뷰, 임상규 WITH 안산시립국악단, 신년 콘서트로 2019년 ‘첫걸음’ 

우리나라 최강이라 해도 모자람이 없는 안산시립국악단의 연주
줄타기, 몽골악기 림베등 맛나게 버무려 관객의 환호 이끌어내

안산시립국악단은 지난 17일 안산문화예술의전당 해돋이극장에서 윤화섭 안산시장을 비롯한 시민 1천여 명이 참석한 가운데 신년콘서트를 성황리에 마쳤다.

이날 음악회는 국악관현악 최정상 마에스토라 일컬어지는 임상규씨가 지휘를 맡아 국악관현악곡 ‘흥’으로 신년음악회의 서문을 열었다. 

이어 명창 남해웅의 재담과 하늘을 나는 줄타기 예인 남창동군이 안산시립국악단과 멋진 협업으로 세련미와 역동성을 불어넣었다. 또 소리꾼 김준수가 ‘꿈이로다’를 열창하며 국악관현악의 서정적 매력과 몰입도를 높였다.

특히 가수 왁스(Wax)의 첫 국악 콜라보 무대인 이번 무대는 여정, 화장을 고치고, 오빠등 대표적 히트곡으로 관객의 박수를 이끌어냈다.

뿐만 아니라 순환호흡법으로 연주하는 몽골의 악기 림베가 선보였다. 연주자 다비후 간소가루의 참여로 음악회의 신선한 효과를 더했다.
 
공연을 지켜본 전통문화예술평론가인 제주국제대학교 조성빈 특임교수는 ""이번 음악회는 새로운 국악의 지평을 여는 첫 신호탄‘이라며 ""조선시대 안산에 국민화가 김홍도가 있었다면 현재에는 어딜 가도 전 국민에게 사랑받는 국악단이 있다.“며 ”올해는 대한민국을 넘어 세계에서도 주목받는 국악단이 되기를 기대한다.""고 전했다.

한편 이날 마지막 앙코르무대는 안산시립국악단의 연주에 전 관람객이 모두일어나 환호하는 하나 된 무대가 만들어졌다.",UCdh1_pbf2JZD9pst20Mj_9w,kimgajoong,2019-01-24T04:13:05Z,218,3.63,False,18,0,0,https://www.youtube.com/watch?v=xKZ3zgrZfAo,1570,4556,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
00EBdOZ_xYg,왁스(Wax)가 국악관현악 최정상 지휘자 임상규가 이끄는 안산시립국악단 연주에 오빠를 열창하고 있다,"지휘 임상규
연주 안산시립국악단",UCtZDFbGyy3iXA6YS3i8EkZQ,용문TV,2019-01-21T19:40:44Z,205,3.42,False,37,0,0,https://www.youtube.com/watch?v=00EBdOZ_xYg,1450,490,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
CqaEic4OXxA,"20180725 안산시립국악단 기획연주회 썸머콘서트- 4.뮤지컬과 국악관현악 '오페라의 유령, 지금 이 순간'",설명,UCS9mTKFWgogGiECZxiVbCSg,IS company,2018-09-10T14:45:56Z,1087,18.12,False,367,4,0,https://www.youtube.com/watch?v=CqaEic4OXxA,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
7zuWOAPg9To,"동영상 리뷰, 임상규 WITH 안산시립국악단, 신년 콘서트로 2019년 ‘첫걸음’","동영상 리뷰, 임상규 WITH 안산시립국악단, 신년 콘서트로 2019년 ‘첫걸음’ 

우리나라 최강이라 해도 모자람이 없는 안산시립국악단의 연주
줄타기, 몽골악기 림베등 맛나게 버무려 관객의 환호 이끌어내

안산시립국악단은 지난 17일 안산문화예술의전당 해돋이극장에서 윤화섭 안산시장을 비롯한 시민 1천여 명이 참석한 가운데 신년콘서트를 성황리에 마쳤다.

이날 음악회는 국악관현악 최정상 마에스토라 일컬어지는 임상규씨가 지휘를 맡아 국악관현악곡 ‘흥’으로 신년음악회의 서문을 열었다. 

이어 명창 남해웅의 재담과 하늘을 나는 줄타기 예인 남창동군이 안산시립국악단과 멋진 협업으로 세련미와 역동성을 불어넣었다. 또 소리꾼 김준수가 ‘꿈이로다’를 열창하며 국악관현악의 서정적 매력과 몰입도를 높였다.

특히 가수 왁스(Wax)의 첫 국악 콜라보 무대인 이번 무대는 여정, 화장을 고치고, 오빠등 대표적 히트곡으로 관객의 박수를 이끌어냈다.

뿐만 아니라 순환호흡법으로 연주하는 몽골의 악기 림베가 선보였다. 연주자 다비후 간소가루의 참여로 음악회의 신선한 효과를 더했다.
 
공연을 지켜본 전통문화예술평론가인 제주국제대학교 조성빈 특임교수는 ""이번 음악회는 새로운 국악의 지평을 여는 첫 신호탄‘이라며 ""조선시대 안산에 국민화가 김홍도가 있었다면 현재에는 어딜 가도 전 국민에게 사랑받는 국악단이 있다.“며 ”올해는 대한민국을 넘어 세계에서도 주목받는 국악단이 되기를 기대한다.""고 전했다.

한편 이날 마지막 앙코르무대는 안산시립국악단의 연주에 전 관람객이 모두일어나 환호하는 하나 된 무대가 만들어졌다.",UCdh1_pbf2JZD9pst20Mj_9w,kimgajoong,2019-01-24T04:11:05Z,674,11.23,False,35,4,0,https://www.youtube.com/watch?v=7zuWOAPg9To,1570,4556,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
Zn7xKFa4YAU,성호문화제 안산시립국악단,2018년 5월 27일 성호공원에서 진행된 성호문화제중 전통에술공연,UCgLL9-bSByEWC67Zs4PL5YQ,풍악소리,2018-06-05T01:37:39Z,37,0.62,True,163,0,0,https://www.youtube.com/watch?v=Zn7xKFa4YAU,15,70,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ruOU-mx7NRw,20170512 안산시립국악단 52회 정기연주회-  5.하늘을 날다,20170512 안산시립국악단 52회 정기연주회-  5.하늘을 날다,UCS9mTKFWgogGiECZxiVbCSg,IS company,2018-09-10T08:37:53Z,347,5.78,False,905,1,0,https://www.youtube.com/watch?v=ruOU-mx7NRw,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
VoFZuSP2tYQ,16안산시립국악단 신년콘서트에서 열광하는 관객들이 국악관현악 최정상 마에스토로 상규 오빠를 외치고 있다,,UCWP66aPA8tkeExuXr07rpkg,중랑방송,2019-01-22T08:29:02Z,218,3.63,False,68,1,0,https://www.youtube.com/watch?v=VoFZuSP2tYQ,7530,6460,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
AFuHeSRjH0s,20190518안산시립국악단 화려한만남 3.진도환상곡,"2019.05.18
진도환상곡

지휘/임상규, 작곡/류근상

안산시립국악단, 대전시립연정국악원",UCXD1rCqUvOwnojoDSmygJCA,안산시립국악단,2020-03-13T03:06:59Z,606,10.1,False,192,2,0,https://www.youtube.com/watch?v=AFuHeSRjH0s,11600,140,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
j4FaKyRqJJo,20180725 안산시립국악단 기획연주회 썸머콘서트- 하일라이트 영상,설명,UCS9mTKFWgogGiECZxiVbCSg,IS company,2018-09-11T00:31:34Z,313,5.22,False,46,0,0,https://www.youtube.com/watch?v=j4FaKyRqJJo,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
hcqzkwRa7Fo,2021 화통콘서트 커튼콜,"2021 생생문화재 화통콘서트 - 옛 그림과 소통하는 즐거움
2021-09-25 ~ 2021-09-25 
국립극장 하늘극장

이봉주 통영기방입춤으로 출연",UCvmUXf_5Q0cE7RW_tvnpZ6A,이봉주,2021-12-08T09:21:10Z,21,0.35,True,61,2,0,https://www.youtube.com/watch?v=hcqzkwRa7Fo,8,4,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
dn4rG_xUKL4,열광하는 관객에 응답하는 안산시립국악단과 국악관현악 최정상 마에스토로 상규 오빠,"지휘/ 임상규
연주/ 안산시립국악단",UCtZDFbGyy3iXA6YS3i8EkZQ,용문TV,2019-01-19T21:57:32Z,218,3.63,False,23,0,0,https://www.youtube.com/watch?v=dn4rG_xUKL4,1450,490,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
TguDrle7mmU,"국립국악관현악단 신년음악회: 아름다운나라 _ 지휘 정치용, 대니구x홍진호x포디콰","국립국악관현악단 신년음악회 
아름다운나라 
지휘 정치용, 대니구x홍진호x포디콰 

이수정님 영상제공",UC0G-asbHqBe2bK7RRT7DgEw,대니구_포커스,2023-01-15T12:18:59Z,263,4.38,False,769,20,4,https://www.youtube.com/watch?v=TguDrle7mmU,3870,403,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
qIzQkMRXxZU,13국악관현악최정상 지휘자 임상규가 이끄는 안산시립국악단 연주에 소리꾼 김준수가 꿈이로다를 열창하고 있다,,UCWP66aPA8tkeExuXr07rpkg,중랑방송,2019-01-22T08:24:19Z,335,5.58,False,2032,101,15,https://www.youtube.com/watch?v=qIzQkMRXxZU,7530,6460,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
xGNZBE6DohI,#명색이 아프레걸# 12월22일 #커튼콜,"#국립극장
#명색이아프레걸
#12월22일 공연 커튼콜
#국립창극단#국립무용단
#국립국악관현악단",UC06U9NpfMoGeOJUyhdatD5w,소소티비,2021-12-22T11:32:16Z,191,3.18,False,247,4,0,https://www.youtube.com/watch?v=xGNZBE6DohI,15,6,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
dVsgzBOPqSw,A new hope concert 서울시국악관현악단X이천문화재단,"#서울시국악관현악단  #고영열 #박상현 #김율희 #한상희 #박은혜 #이미리
 #이은혜
서울시국악관현악단이 이천으로 옵니다~

공연일: 2022. 3. 12. (토) 오후 5시
예약기간 : 2022. 1. 13. ~ 
공연장소 : 이천아트홀 대공연장
가격정보 : R석(30,000원), S석(20,000원), A석(10,000원)
문의 : 031-636-2202
예약방법 등 보다 자세한사항은 이천문화재단 홈페이지를 참고해주세요
http://asq.kr/Z77meB",UCklZw3tdXy-cjSZFvT7jqiQ,이천시청,2022-02-03T01:33:25Z,54,0.9,True,347,36,5,https://www.youtube.com/watch?v=dVsgzBOPqSw,60800,1369,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
gMqg7FnqV0s,[대전MBC뉴스]건강검진 한다고 속이고 휴가..시립연정국악원 적발,"대전시립연정국악원 일부 직원들이 
건강검진을 한다며 휴가를 낸 뒤 
실제 검진은 다른 근무일에 받은 사실이 
대전시 감사에 적발됐습니다.

대전시 감사관실에 따르면, 
연정국악원 직원 36명은 
지난 2016년부터 지난해까지 50여 차례
건강검진을 받겠다고 휴가를 신청한 뒤 
출근도, 검진도 하지 않은 채 
부당하게 휴가를 사용한 것으로 확인됐습니다.

대전시는 해당 직원들에 대해 
'주의' 조치를 내릴 것을 요청하고, 
특히, 부당한 휴가 사용으로 
휴가 일수를 초과한 직원 12명의 경우 
결근 처리와 함께 107만 원을 
회수 조치하라고 요구했습니다.

☎제보: 080-800-3030, 카카오톡: '대전MBC 뉴스'",UCQ-PQXcbNWKM0TDqBPMdC5g,대전MBC 뉴스/Daejeon MBC News,2018-06-26T23:49:46Z,39,0.65,True,110,,0,https://www.youtube.com/watch?v=gMqg7FnqV0s,133000,89399,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
-LXBH2VMn5E,성남시립국악단  기획연주회  노래의향연 성남아트리움대극장 한국국악협회  성남지부  촬영편집 홍재종  감독 미디어주노성남지사,"뮤직영상 제작 가요유튜브촬영  
    영상감독   홍재종  기획편집  촬영   영상제작의  모든것
미디어주노  본사  11925경기도 구리시 체육관로 153번길30  2층",UC3dPiae89tPIBtP2LNt2f-w,가요트롯tv방송  ,2022-07-08T03:59:40Z,818,13.63,False,257,6,2,https://www.youtube.com/watch?v=-LXBH2VMn5E,19600,4858,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
VtqiwjhklBg,"뉴 조선통신사 지휘자 임상규, 오카자키홀을 하나로 일으겨 세우다! 연재2.","뉴 조선통신사 지휘자 임상규, 오카자키홀을 하나로 일으겨 세우다! 연재2.

뉴 조선통신사 평화의 길, 고베, 세토우치, 교토, 오카자키 “대성황” 
안산시립국악단, 조선통신사 유네스코 등재 1주년 기념 ‘일본 투어’ 
유네스코 세계 기록유산 조선통신사, 현대적 재조명과 “평화의 길”

국악관현악 최정상지휘자로 일컬어지는 진성 임상규가 이끄는 안산시립국악단은 조선통신사 유네스코 등재 1주년을 기념해 한일 양국의 평화적 외교와 문화교류 상징이던 통신사를 재현하고 현대에 맞게 재조명하는 국악의 향연으로 일본 고베, 세토우치, 교토, 오카자키 등에서 투어음악회를 성대하게 마쳤다.

지난 8일 오카자키홀에서 열린 ‘뉴 조선통신사, 평화의 길’ 공연에서는 이 홀에서 개최된 오케스트라 공연으론 처음으로 관객 모두가 하나되어 기립박수를 보냈다. 

또한 커튼콜에서 아리랑이 울려 퍼지자 출연진과 관람한 제일교포들은 너나 할 것 없이 함께 재창하며 감동의 눈물바다를 만들었다.

특히 이날 특별출연으로 요사코이 춤을 추는 나고야 고등학교 댄스팀 미가와란부는 ‘광여용’이란 작품을 안산시립국악단의 연주에 선보여 박수갈채를 받았다.

이어 관현악 꿈의 전설, 드라마 및 영화OST 약속과 인연(편곡_임교민, 노래_견두리), 관현악에 입춤(한국무용_이경미), 관현악 방황과 B-boy(일본비보이 하르팀), 해금협주곡 추상(작곡_이경섭 , 해금협연_한현정), 사물놀이협주곡 신모듬(작곡_박범훈, 사물놀이_대한사람) 등이 선사됐다.

안산시립국악단의 임상규 상임지휘자는 “한일 국교가 정상화된 지 반세기나 지났지만 일본은 여전히 가깝고도 먼 나라”라며 “양국의 호혜적 상호교류 실마리를 한-일 평화와 문화교류의 상징인 조선통신사를 통해 발걸음을 찾고자 기획했다”고 이날의 감동을 밝혔다.

또한 “이 투어의 많은 관심과 열정으로 일본까지 격려 방문해 주신 윤화섭 안산시장님과 조선통신사의 옛 국내경로지에서 끊임없는 애정을 보여준 조길형 충주시장님과 김주수 의성군수님께도 무사히 일본투어를 할 수 있게 되어 깊은 감사의 말씀 드린다.”고 전했다.

조선통신사 정사(영조)로 일본에 방문해 1764년 고구마를 국내에 처음 들여왔다는 조엄(풍양 조씨)선생의 후손으로 뉴 조선통신사 국내경로의 총연출을 맡았던 조성빈 제주국제대학교 특임교수는 “조선통신사는 일본 에도막부 초청으로 1607년부터 1811년까지 200여 년간 12차례 방문한 조선외교의 문화사절단이다”라며 “조선통신사 유네스코 세계기록유산 1주년을 계기로 한일 역사와 문화의 이해를 도와 정치적 안정과 평화를 구축하는데 어떤 간담회니 토론회보다, 이번 음악회가 준 의미와 감동은 문화강국인 대한민국의 위상을 높이는데 크게 기여했다.”고 강조했다.

또한 “이 음악회를 준비하면서 임상규 지휘자를 비롯한 김진형 총괄기회 등 스텝 진들이 일곱번에 걸친 일본 사전방문시 지진이나 태풍 등을 겪으면서도 평화의 길을 개척한 노고에 감사드린다.”고 말했다.

한편 이 사업은 조선통신사 기념사업회와 조선통신사 현창회가 후원하고 있으며 송년과 신년음악회로 뉴 조선통신사 평화의 길 음악회와 함께하고자 하는 지자체는 세계문화예술협회 또는 전통기획사 용문(070-7792-8484)으로 문의하면 된다.

조선통신사의 국내 하행로는 대궐-서울 서초구 양재-경기 성남시 판교-용인-양지-죽산-충북 음성·무극-생극-숭선-충주-안보-경북 문경-유곡-용궁-예천-풍산-안동-일직-의성-청로-의흥-신녕-영천-모량-경주-구어-울산-용당-부산 동래를 거쳐 배편으로 일본을 건너갔다.

국내 상행로는 순서에 상관없이 여러 차에 걸친 다양한 경로중 부산-양산-밀양-청도-대구-송림사-군위-함창-구미-상주-문경-괴산-음성-충주-안성-용인-여주-이천-판교-양재 등을 거쳤다.",UCdh1_pbf2JZD9pst20Mj_9w,kimgajoong,2018-11-19T04:13:24Z,248,4.13,False,12,1,0,https://www.youtube.com/watch?v=VtqiwjhklBg,1570,4556,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
zxoCQyknfH8,안산시립예술단 (Ansan Performing Art Company),"[한국향토문화전자대전] 안산시립예술단 (Ansan Performing Art Company)
안산시립예술단은 안산시립국악단과 안산시립합창단의 공연에 대한 지원과 효율적인 관리 감독을 위해 조직된 단체이며 안산시립합창단과 안산시립국악단으로 구성되어 있다

【내용보기】 http://aks.ai/GC02501183
【저작권】한국학중앙연구원",UCGW73sTzlYRxz937LFZIcGw,kculturechannel,2012-09-05T07:28:02Z,88,1.47,False,331,1,0,https://www.youtube.com/watch?v=zxoCQyknfH8,22500,4574,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
EeD4Q6NI4wc,안산시립국악단 40회 정기연주회 '천년안산' 천년의울림,"공연 : 안산시립국악단 40회 정기연주회 '천년안산'
제목 : 천년의울림
작곡 : 박범훈
지휘 : 임상규
소리 : 심현경
안무 : 백정희
무용 : BJ댄즈컴퍼니
연주 : 안산시립국악단
일시 : 2012년 9월 12일 (수) 오후 7:30
장소 : 안산문화예술의전당 해돋이극장
제작 : 스튜디오진",UCSYwBkJNav2hDkzhnX-1z9Q,김진형 (ZINstory),2013-03-27T17:05:43Z,743,12.38,False,537,0,0,https://www.youtube.com/watch?v=EeD4Q6NI4wc,955,325,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
U2TL0m_iG_o,안산시립국악단-꿈꾸는 안산 아시아를 가다. 5 -오케스트라를 위한 '한',,UCS9mTKFWgogGiECZxiVbCSg,IS company,2016-10-24T16:21:25Z,983,16.38,False,441,4,0,https://www.youtube.com/watch?v=U2TL0m_iG_o,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
4jud148x9L8,2017 안산시립국악단 교류음악회 2- 3 창작국악가요,설명,UCS9mTKFWgogGiECZxiVbCSg,IS company,2018-04-25T20:58:30Z,734,12.23,False,121,0,0,https://www.youtube.com/watch?v=4jud148x9L8,325,116,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ahM-0-Skf6s,안산시립국악단 40회 정기연주회 '천년안산' 둔배미놀이,"공연 : 안산시립국악단 40회 정기연주회 '천년안산'
제목 : 둔배미놀이
편곡 : 김태정
지휘 : 임상규
메기는소리 : 천병희
연주 둔배미놀이보존회
연주 : 안산시립국악단
일시 : 2012년 9월 12일 (수) 오후 7:30
장소 : 안산문화예술의전당 해돋이극장
제작 : 스튜디오진",UCSYwBkJNav2hDkzhnX-1z9Q,김진형 (ZINstory),2013-03-27T16:04:38Z,672,11.2,False,1026,8,11,https://www.youtube.com/watch?v=ahM-0-Skf6s,955,325,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
SROV_BKiffU,제60회 안산시립국악단 정기연주회 1.국악관현악과 태권도,"2021.6.24
제60회 안산시립국악단 정기연주회 
1.국악관현악과 태권도
태권도_부곡타이거즈
지휘_임상규",UCXD1rCqUvOwnojoDSmygJCA,안산시립국악단,2021-07-15T12:20:00Z,769,12.82,False,1452,15,1,https://www.youtube.com/watch?v=SROV_BKiffU,11600,140,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
ot-zUOTwmUU,상생- 김정림 (안산 시립국악단 협연),2011년8월17일 안산문화예술의전당,UCB5kSW9E7m7hDN0h9LM_DvA,해금 김정림,2022-09-12T05:22:45Z,771,12.85,False,553,12,0,https://www.youtube.com/watch?v=ot-zUOTwmUU,294,48,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
8M5YDXILmYI,안산시립국악단 제36회 정기연주회 신세계로부터(4악장),"안산시립국악단 제36회 정기연주회
아우르미
제목 신세계로부터(4악장)
연주 안산시립국악단
장소 안산문화예술의전당 해돋이극장
일시 2010. 11. 18 (목) pm7:30
제작 스튜디오진(StudioZin)
서울시 서초구 서초동 1570-3번지 6층
bingsoo@studiozin.com
www,studiozin.com
010-8922-3673/070-7019-3674",UCSYwBkJNav2hDkzhnX-1z9Q,김진형 (ZINstory),2012-04-13T09:06:04Z,707,11.78,False,1747,3,0,https://www.youtube.com/watch?v=8M5YDXILmYI,955,325,PF233255,"안산시립국악단 기획연주회, 신년음악회",한국음악(국악),안산문화예술의전당 해돋이극장,2024-01-18,2024-01-18,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
